Acre,Land_Planting,Strate_Fertilizer,Liquid_Fertilizer,Fungicide,Insecticide,Others,Area,KG,Total_Expenses,Investment,Estimated_Yield,Revenue,Profit,Is_Profitable
3,127236,420803,36911,148380,70174,31483,nikaweratiya,5070,834987,60000,303.59754103956107,30359.754103956107,-29640.245896043893,False
3,148166,484894,28052,151139,72887,33470,girithale,13990,918608,60000,761.4782366363019,76147.82366363019,16147.823663630188,True
3,148878,418803,42904,140586,75010,37829,kanthale,6440,864010,60000,372.68087174916957,37268.08717491696,-22731.91282508304,False
4,195204,639700,48341,190689,84560,46086,monaragala,3840,1204580,60000,159.39165518271926,15939.165518271926,-44060.834481728074,False
4,194129,529189,54207,186005,106785,38173,ampara,9252,1108488,60000,417.32522138264017,41732.522138264016,-18267.477861735984,False
4,196059,613360,36362,193437,97828,47446,kanthale,13064,1184492,60000,551.4600351880806,55146.00351880806,-4853.996481191942,False
4,194243,623360,37443,200479,110891,38992,ampara,13440,1205408,60000,557.4875892643819,55748.75892643819,-4251.2410735618105,False
4,172345,526212,38637,191150,113961,51691,dehiaththakandiya,7736,1093996,60000,353.5661921981433,35356.61921981433,-24643.380780185667,False
4,182030,642110,49875,189696,99413,39922,mahiyanganaya,9408,1203046,60000,391.00749264782894,39100.74926478289,-20899.25073521711,False
4,168813,628572,43805,203104,95498,45786,ampara,14368,1185578,60000,605.9491657233855,60594.916572338545,594.9165723385449,True
4,185148,534701,58704,199612,92029,38427,kanthale,13080,1108621,60000,589.92207436085,58992.207436085,-1007.792563914998,False
4,172120,570843,42341,192052,87653,41723,ampara,18996,1106732,60000,858.2023470903524,85820.23470903524,25820.23470903524,True
4,192555,574720,34818,196556,81711,44896,bakamuna,11908,1125256,60000,529.124039329717,52912.4039329717,-7087.596067028302,False
4,196190,565090,43770,198408,82045,40825,dehiaththakandiya,16504,1126328,60000,732.6462629003274,73264.62629003274,13264.626290032742,True
4,173681,648740,41532,197140,96767,40670,girithale,5828,1198530,60000,243.13116901537717,24313.116901537716,-35686.883098462284,False
4,165109,675146,38447,202352,95787,37511,Kandakatiya,9472,1214352,60000,390.002239877729,39000.2239877729,-20999.7760122271,False
4,199241,631770,54980,189883,88708,36024,kanthale,15176,1200606,60000,632.0141661794128,63201.41661794128,3201.4166179412787,True
4,187878,559138,56663,196870,96504,40112,mahiyanganaya,7900,1137165,60000,347.35504522210937,34735.50452221094,-25264.49547778906,False
4,189607,532386,47044,203689,103584,40607,medirigiriya,23852,1116917,60000,1067.7606303780854,106776.06303780853,46776.06303780853,True
4,167215,624952,34901,198534,101539,46324,monaragala,9976,1173465,60000,425.06593720306955,42506.593720306955,-17493.406279693045,False
4,177211,568787,47197,193861,88931,48851,morawewa,18304,1124838,60000,813.628273582507,81362.8273582507,21362.827358250695,True
4,179321,609561,48005,186701,88731,50434,nikaweratiya,15444,1162753,60000,664.1135305606608,66411.35305606609,6411.353056066087,True
4,180157,539977,52226,203300,81262,37597,girithale,8584,1094519,60000,392.1357235461422,39213.57235461422,-20786.427645385782,False
4,162051,671209,45160,200433,97904,38882,kanthale,5468,1215639,60000,224.90229418437548,22490.22941843755,-37509.77058156245,False
4,191577,561226,51087,184191,107525,47029,mahiyanganaya,10628,1142635,60000,465.0653970865587,46506.539708655866,-13493.460291344134,False
4,185133,581057,40641,198762,111339,39306,ampara,17284,1156238,60000,747.4239732650198,74742.39732650197,14742.397326501974,True
4,186533,643881,46992,184218,91901,39268,bakamuna,11690,1192793,60000,490.02634991989385,49002.634991989384,-10997.365008010616,False
4,168366,600648,56683,198170,102464,42041,girithale,8300,1168372,60000,355.1950919741315,35519.50919741315,-24480.49080258685,False
4,160981,553313,34469,191170,112927,51667,Kandakatiya,9800,1104527,60000,443.6288112468052,44362.88112468052,-15637.11887531948,False
4,172000,665082,55660,196087,115934,38335,kanthale,12890,1243098,60000,518.4627438866445,51846.274388664446,-8153.725611335554,False
4,181699,534792,42803,190565,90600,49661,ampara,15982,1090120,60000,733.0385645616996,73303.85645616996,13303.85645616996,True
4,162718,593963,41350,194059,81381,42634,dehiaththakandiya,11560,1116105,60000,517.8724223975344,51787.24223975344,-8212.75776024656,False
4,170407,654135,57050,197096,80632,48139,mahiyanganaya,9300,1207459,60000,385.1062437730805,38510.62437730805,-21489.37562269195,False
4,188220,520632,34397,197223,103208,41995,bakamuna,10942,1085675,60000,503.9261289059802,50392.61289059802,-9607.387109401978,False
4,172728,562898,42650,192359,99207,50286,girithale,8750,1120128,60000,390.5803622443149,39058.03622443149,-20941.96377556851,False
4,191521,633984,58636,188252,88305,42458,Kandakatiya,9643,1203156,60000,400.73772644611336,40073.77264461134,-19926.227355388663,False
4,176216,564537,55554,201528,104602,39378,medirigiriya,21130,1141815,60000,925.2812408314833,92528.12408314833,32528.12408314833,True
4,198729,557446,46787,192490,81855,51040,monaragala,10110,1128347,60000,448.00048212119145,44800.048212119145,-15199.951787880855,False
4,195603,549377,58286,186668,105124,45637,morawewa,19045,1140695,60000,834.798083624457,83479.8083624457,23479.808362445707,True
4,179202,617025,37922,194691,104246,38464,nikaweratiya,14988,1171550,60000,639.6654005377492,63966.540053774916,3966.5400537749156,True
4,178944,656717,57607,189818,107784,46928,kanthale,13800,1237798,60000,557.441521152886,55744.152115288605,-4255.847884711395,False
4,197344,551802,46120,202251,104076,37428,ampara,15476,1139021,60000,679.3553411218933,67935.53411218933,7935.534112189329,True
4,165730,677964,58556,189972,108343,45399,dehiaththakandiya,12874,1245964,60000,516.6280887730303,51662.80887730303,-8337.191122696968,False
4,177054,533465,59749,191048,106969,38449,mahiyanganaya,11022,1106734,60000,497.95163065379757,49795.163065379755,-10204.836934620245,False
4,170687,623730,33555,194237,115695,49878,kanthale,14362,1187782,60000,604.5722194813527,60457.22194813527,457.2219481352731,True
4,193470,619748,45492,199329,114752,48386,bakamuna,11510,1221177,60000,471.2666550385407,47126.66550385407,-12873.33449614593,False
4,173855,669961,59358,193986,106004,50464,girithale,8924,1253628,60000,355.9269575982668,35592.69575982668,-24407.30424017332,False
4,180166,613829,51060,199464,100447,43349,Kandakatiya,10285,1188315,60000,432.7556245608277,43275.56245608277,-16724.43754391723,False
4,192356,666988,49845,185461,103497,41903,medirigiriya,22500,1240050,60000,907.2214830047176,90722.14830047176,30722.14830047176,True
4,194511,555605,57771,199245,90178,48132,monaragala,9898,1145442,60000,432.06028764442027,43206.028764442024,-16793.971235557976,False
4,190658,634611,42396,201865,112184,39612,morawewa,17890,1221326,60000,732.4006858119782,73240.06858119782,13240.068581197818,True
4,180668,575255,54257,189159,81377,38532,nikaweratiya,14044,1119248,60000,627.3855302846197,62738.55302846197,2738.553028461967,True
4,169349,624650,51148,193217,97045,50470,kanthale,13350,1185879,60000,562.8736152676622,56287.361526766224,-3712.6384732337756,False
4,170414,600242,54977,185614,97233,37389,ampara,16124,1145869,60000,703.5708270317112,70357.08270317112,10357.082703171123,True
4,162547,655012,38082,189672,89936,39455,dehiaththakandiya,13600,1174704,60000,578.8692300358218,57886.92300358218,-2113.076996417818,False
4,168531,541311,35113,189305,106157,45763,mahiyanganaya,9534,1086180,60000,438.87753411036846,43887.75341103684,-16112.246588963157,False
4,196663,620574,48977,188230,106106,42514,bakamuna,11986,1203064,60000,498.144737104593,49814.4737104593,-10185.5262895407,False
4,188808,662055,50831,186841,87601,42804,girithale,8200,1218940,60000,336.35781908871644,33635.78190887164,-26364.218091128358,False
4,186064,642591,49037,196039,97220,49389,Kandakatiya,9405,1220340,60000,385.343428880476,38534.3428880476,-21465.6571119524,False
4,189401,569354,40180,202889,82681,38788,medirigiriya,21000,1123293,60000,934.7516631902807,93475.16631902807,33475.16631902807,True
4,179250,672859,41272,184752,110466,50917,monaragala,10280,1239516,60000,414.6779872143643,41467.798721436426,-18532.201278563574,False
4,179969,572092,32925,189433,108546,51491,morawewa,18500,1134456,60000,815.3687758714309,81536.87758714308,21536.877587143084,True
4,178533,634960,39524,191332,90146,41398,nikaweratiya,15200,1175893,60000,646.3173094830906,64631.730948309065,4631.730948309065,True
4,183529,591912,34828,199946,80868,48643,kanthale,14456,1139726,60000,634.1875152448922,63418.75152448922,3418.75152448922,True
4,183217,530206,33481,202872,97875,50271,ampara,15872,1097922,60000,722.8200181797979,72282.00181797979,12282.001817979792,True
4,197771,645245,38534,202277,85117,49185,dehiaththakandiya,12950,1218129,60000,531.5528979278878,53155.289792788775,-6844.710207211225,False
4,199679,622678,38654,187934,82083,46434,mahiyanganaya,10788,1177462,60000,458.10395579645035,45810.39557964503,-14189.604420354968,False
4,193253,628229,55259,196675,89196,49152,bakamuna,11720,1211764,60000,483.59251471408624,48359.25147140862,-11640.748528591379,False
4,164544,548566,33190,188897,97202,50412,girithale,8500,1082811,60000,392.49693621509203,39249.69362150921,-20750.306378490794,False
4,190273,605817,50628,201946,85461,42203,Kandakatiya,10052,1176328,60000,427.26178412823634,42726.17841282363,-17273.821587176368,False
4,175113,615185,57866,184240,112067,47735,medirigiriya,22000,1192206,60000,922.6593390739519,92265.93390739519,32265.933907395185,True
4,179942,588903,40923,187715,99999,39004,monaragala,9500,1136486,60000,417.95499460618083,41795.499460618084,-18204.500539381916,False
4,198609,525636,55746,195727,86959,49996,morawewa,18110,1112673,60000,813.8060328596092,81380.60328596093,21380.603285960926,True
4,182829,564064,52642,185415,87942,44755,nikaweratiya,14250,1117647,60000,637.5000335526333,63750.00335526333,3750.003355263332,True
4,177896,599154,57391,202782,110967,39462,kanthale,13910,1187652,60000,585.6092525419904,58560.925254199035,-1439.0747458009646,False
4,193804,530072,36559,185069,101822,40122,ampara,16300,1087448,60000,749.4611236583266,74946.11236583267,14946.112365832669,True
4,199076,538272,56219,192122,115804,48503,dehiaththakandiya,13090,1149996,60000,569.1324143736152,56913.241437361525,-3086.7585626384753,False
4,184222,546721,48534,188362,88850,43771,mahiyanganaya,9815,1100460,60000,445.9498755066063,44594.98755066063,-15405.012449339367,False
4,170973,559919,35660,184236,85061,40290,bakamuna,11144,1076139,60000,517.7769786245085,51777.69786245085,-8222.302137549152,False
4,192372,560555,59800,185939,84972,49560,girithale,9000,1133198,60000,397.1062426866267,39710.624268662665,-20289.375731337335,False
4,174410,600426,58446,202687,82574,49355,Kandakatiya,9800,1167898,60000,419.5571873571151,41955.71873571151,-18044.28126428849,False
4,175364,589766,33196,196250,97713,39246,medirigiriya,21550,1131535,60000,952.246284913856,95224.6284913856,35224.62849138561,True
4,197740,600121,48886,187244,97465,42765,monaragala,10320,1174221,60000,439.44027572322415,43944.02757232241,-16055.972427677589,False
4,199404,663728,34552,187545,82950,48755,morawewa,18800,1216934,60000,772.433016087972,77243.30160879719,17243.301608797192,True
4,198473,541801,33157,196142,101875,50850,nikaweratiya,15522,1122298,60000,691.5275621982754,69152.75621982754,9152.756219827541,True
4,167336,590564,59413,187138,114025,39505,kanthale,14700,1157981,60000,634.7254402274303,63472.54402274304,3472.544022743037,True
4,190738,613625,51195,187691,90064,39206,ampara,15680,1172519,60000,668.6458812181295,66864.58812181295,6864.588121812951,True
4,187869,532037,55129,200012,84786,39680,dehiaththakandiya,12510,1099513,60000,568.8882259691336,56888.822596913364,-3111.1774030866363,False
4,172310,526434,48490,184045,81549,45480,mahiyanganaya,10470,1058308,60000,494.6575099120482,49465.750991204826,-10534.249008795174,False
4,176925,601973,36846,197232,85635,43852,bakamuna,11350,1142463,60000,496.7338110730938,49673.38110730938,-10326.618892690618,False
4,193972,547166,37753,187818,111324,47048,girithale,8700,1125081,60000,386.6388286710024,38663.88286710024,-21336.11713289976,False
4,168141,583324,34466,186934,114502,50767,Kandakatiya,9990,1138134,60000,438.87626588784804,43887.626588784806,-16112.373411215194,False
4,169163,637461,48369,186398,94219,42440,medirigiriya,22700,1178050,60000,963.456559568779,96345.65595687789,36345.65595687789,True
4,189789,575606,42159,203574,86195,51794,monaragala,9700,1149117,60000,422.06320157129346,42206.32015712935,-17793.679842870653,False
4,189372,654883,45248,186584,114588,36224,morawewa,17980,1226899,60000,732.7416519208182,73274.16519208183,13274.165192081826,True
4,199393,597856,32564,186145,113523,46476,nikaweratiya,14690,1175957,60000,624.5976681120144,62459.766811201436,2459.766811201436,True
4,196489,527812,54826,191514,86166,47716,kanthale,13280,1104523,60000,601.1644845784108,60116.44845784108,116.44845784107747,True
4,168725,675713,32267,197279,106876,42721,ampara,16050,1223581,60000,655.8617696744228,65586.17696744228,5586.176967442283,True
4,179630,560075,46361,194927,103330,46294,dehiaththakandiya,13470,1130617,60000,595.6924404993026,59569.24404993026,-430.7559500697389,False
4,177017,626515,49025,198071,85204,36690,mahiyanganaya,10300,1172522,60000,439.2241680753112,43922.41680753112,-16077.583192468883,False
4,188311,566747,39132,194779,98215,41312,bakamuna,12230,1128496,60000,541.8716592703918,54187.165927039176,-5812.834072960824,False
4,178709,549317,45775,200642,112919,43508,girithale,9150,1130870,60000,404.55578448451195,40455.5784484512,-19544.421551548803,False
4,184386,536602,47972,194636,112051,41072,Kandakatiya,10450,1116719,60000,467.88851985145766,46788.85198514577,-13211.148014854232,False
4,175700,620194,39578,203071,89713,43504,medirigiriya,23000,1171760,60000,981.4296442957602,98142.96442957602,38142.96442957602,True
4,186102,576592,49256,203264,94985,48867,monaragala,9900,1159066,60000,427.0680013044986,42706.80013044986,-17293.19986955014,False
4,171870,530589,49085,192387,90093,50025,morawewa,18250,1084049,60000,841.7516182386589,84175.1618238659,24175.1618238659,True
4,165960,627799,38448,188721,98891,36676,nikaweratiya,14800,1156495,60000,639.8644179179331,63986.44179179331,3986.4417917933097,True
4,177291,612271,33132,198817,102192,51033,kanthale,13680,1174736,60000,582.2584819057219,58225.848190572186,-1774.1518094278144,False
4,186019,555713,44623,200304,83607,39222,ampara,15590,1109488,60000,702.576323493359,70257.63234933591,10257.632349335909,True
4,192886,632930,52940,203104,88329,39521,dehiaththakandiya,13110,1209710,60000,541.8654057584049,54186.54057584049,-5813.459424159511,False
4,160281,619222,54071,202807,98065,42454,mahiyanganaya,10910,1176900,60000,463.50582037556296,46350.5820375563,-13649.417962443702,False
4,192909,665773,34397,196650,92128,42539,bakamuna,11820,1224396,60000,482.6869738221948,48268.69738221948,-11731.302617780522,False
4,174629,644545,55356,197172,101962,49694,girithale,8550,1223358,60000,349.4479947815766,34944.799478157656,-25055.200521842344,False
4,172645,623586,50949,187343,103380,46765,Kandakatiya,10120,1184668,60000,427.12388618583435,42712.388618583434,-17287.611381416566,False
4,164266,601886,46134,184019,80391,42388,medirigiriya,22200,1119084,60000,991.8826468790546,99188.26468790547,39188.26468790547,True
4,179265,554668,32655,202821,101190,50671,monaragala,9600,1121270,60000,428.0860096140983,42808.60096140983,-17191.39903859017,False
4,192077,653666,51684,189127,94153,51553,morawewa,18630,1232260,60000,755.9281320500544,75592.81320500544,15592.813205005441,True
4,195215,571123,52980,202941,107196,42113,nikaweratiya,15000,1171568,60000,640.1677068680606,64016.770686806056,4016.770686806056,True
4,169821,624086,35775,188151,99420,45287,kanthale,13750,1162540,60000,591.3775009892132,59137.75009892132,-862.2499010786778,False
4,166486,665647,59905,190473,109024,39383,ampara,15490,1230918,60000,629.2051948220759,62920.51948220759,2920.5194822075864,True
4,161369,532623,49782,201190,114416,47189,dehiaththakandiya,13040,1106569,60000,589.2086259419882,58920.86259419882,-1079.1374058011788,False
4,198915,651712,57543,194402,82932,41588,mahiyanganaya,11500,1227092,60000,468.5875223699608,46858.75223699608,-13141.247763003921,False
4,192671,612462,44792,193599,99107,48597,bakamuna,12110,1191228,60000,508.2989990161413,50829.89990161413,-9170.100098385868,False
4,177428,666616,59117,184117,92898,45983,girithale,8350,1226159,60000,340.4941773456786,34049.41773456786,-25950.58226543214,False
4,191063,650954,48677,195247,81224,36452,Kandakatiya,9900,1203617,60000,411.26039263320473,41126.039263320476,-18873.960736679524,False
4,160818,599713,42182,185979,84616,43838,medirigiriya,22450,1117146,60000,1004.7925696372721,100479.25696372721,40479.25696372721,True
4,160798,535082,33347,195762,105398,46518,monaragala,9400,1076905,60000,436.4358973168478,43643.58973168478,-16356.410268315223,False
4,198006,647354,46948,196892,107411,50550,morawewa,18900,1247161,60000,757.7209357893648,75772.09357893649,15772.093578936488,True
4,163351,678818,57272,200015,101237,49860,nikaweratiya,15150,1250553,60000,605.7320241525149,60573.20241525149,573.2024152514932,True
4,186275,596990,58733,191363,84958,51657,kanthale,14200,1169976,60000,606.8500550438641,60685.00550438641,685.0055043864122,True
4,160973,650389,58125,199174,80914,44761,ampara,15730,1194336,60000,658.5249042145595,65852.49042145595,5852.49042145595,True
4,162455,663691,51203,201322,107289,45367,dehiaththakandiya,12600,1231327,60000,511.64312972914587,51164.31297291459,-8835.687027085412,False
4,191843,578329,34705,201968,109133,36804,mahiyanganaya,10700,1152782,60000,464.0946857254884,46409.46857254884,-13590.531427451162,False
4,166707,632664,45996,191347,92679,37403,bakamuna,11600,1166796,60000,497.087751414986,49708.7751414986,-10291.224858501402,False
4,174155,589447,52200,186042,99075,45321,girithale,8000,1146240,60000,348.9670575097711,34896.70575097711,-25103.29424902289,False
4,193390,568202,58863,187534,82186,51484,Kandakatiya,9600,1141659,60000,420.44077960231556,42044.07796023155,-17955.922039768448,False
4,160752,526885,51456,185363,81467,44327,medirigiriya,21800,1050250,60000,1037.8481313972864,103784.81313972863,43784.813139728634,True
4,194135,544689,52208,186241,100422,44702,monaragala,10200,1122397,60000,454.38467850502093,45438.46785050209,-14561.532149497907,False
4,173811,540918,32516,196966,94424,42425,morawewa,18220,1081060,60000,842.6914324829334,84269.14324829333,24269.14324829333,True
4,198085,593955,56827,186697,81204,38841,nikaweratiya,14850,1155609,60000,642.5183604489062,64251.83604489062,4251.836044890617,True
4,179953,618224,46439,191536,84009,43910,kanthale,14020,1164071,60000,602.1969450317034,60219.69450317034,219.69450317034352,True
4,165025,536163,35907,190647,110131,43663,ampara,16230,1081536,60000,750.3217646014557,75032.17646014557,15032.176460145565,True
4,168526,566989,40117,193726,108100,41992,dehiaththakandiya,12930,1119450,60000,577.5157443387378,57751.57443387378,-2248.4255661262214,False
4,171978,585938,58046,201518,84835,37033,mahiyanganaya,11050,1139348,60000,484.92646671605166,48492.646671605165,-11507.353328394835,False
4,192632,639222,34476,195180,84360,45683,bakamuna,11200,1191553,60000,469.9748983049852,46997.48983049852,-13002.510169501482,False
4,178221,523018,40712,200781,93130,51622,girithale,8900,1087484,60000,409.20142273357584,40920.14227335758,-19079.857726642418,False
4,195422,536701,43107,186598,93957,39392,Kandakatiya,9700,1095177,60000,442.8507903288692,44285.07903288692,-15714.920967113081,False
4,193864,603437,58899,191009,101330,42427,medirigiriya,21200,1190966,60000,890.0338044914799,89003.380449148,29003.380449147997,True
4,178657,672279,58578,189254,112832,46395,monaragala,10000,1257995,60000,397.4578595304433,39745.785953044324,-20254.214046955676,False
4,176715,522208,37853,187200,85251,41056,morawewa,17750,1050283,60000,845.0103448308694,84501.03448308694,24501.034483086944,True
4,178572,664316,57503,188878,90390,40620,nikaweratiya,14970,1220279,60000,613.3843162096537,61338.43162096536,1338.4316209653625,True
4,166985,529382,48316,185507,107670,37318,kanthale,14520,1075178,60000,675.2370305195977,67523.70305195978,7523.703051959776,True
4,190299,539054,38866,200757,85715,50046,ampara,15650,1104737,60000,708.3133813749336,70831.33813749335,10831.338137493352,True
4,196604,615454,39704,184514,93514,46606,dehiaththakandiya,13500,1176396,60000,573.7863780563688,57378.63780563688,-2621.3621943631224,False
4,183180,644906,46235,189705,80936,45388,mahiyanganaya,10600,1190350,60000,445.2471962027975,44524.71962027975,-15475.28037972025,False
4,169341,545449,55193,193544,80302,47819,bakamuna,11430,1091648,60000,523.5204021809228,52352.04021809228,-7647.959781907717,False
4,169738,557390,40498,186867,83747,47549,girithale,8550,1085789,60000,393.722905647414,39372.2905647414,-20627.7094352586,False
4,185806,549637,43424,185429,114271,41104,Kandakatiya,10100,1119671,60000,451.0253458381971,45102.53458381971,-14897.46541618029,False
4,186132,564883,50081,184823,80031,45893,medirigiriya,22600,1111843,60000,1016.330543071279,101633.0543071279,41633.054307127895,True
4,195333,678664,55054,203426,92847,38494,monaragala,9800,1263818,60000,387.71405376407046,38771.40537640705,-21228.59462359295,False
4,176663,563053,33966,191573,96315,39291,morawewa,18550,1100861,60000,842.5223529582754,84252.23529582754,24252.235295827544,True
4,166624,569048,53020,188013,99425,36012,nikaweratiya,15300,1112142,60000,687.8618018202712,68786.18018202712,8786.180182027121,True
4,193456,594686,37481,195804,82967,50180,kanthale,13870,1154574,60000,600.6544405122582,60065.44405122582,65.44405122582248,True
4,197710,638596,52227,200071,82439,48261,ampara,16400,1219304,60000,672.5148117286583,67251.48117286582,7251.481172865824,True
4,167075,520864,37057,203025,84316,51922,dehiaththakandiya,13060,1064259,60000,613.5724480601057,61357.24480601057,1357.2448060105671,True
4,181281,641916,38000,193386,99461,49450,mahiyanganaya,10800,1203494,60000,448.69355393545794,44869.3553935458,-15130.644606454203,False
4,165416,639688,48655,201899,89880,47954,bakamuna,12040,1193492,60000,504.40220797458215,50440.22079745821,-9559.779202541788,False
4,181277,527638,34940,184816,99704,42443,girithale,8900,1070818,60000,415.57015291113896,41557.015291113894,-18442.984708886106,False
4,165453,531929,49707,200842,106281,47509,Kandakatiya,9900,1101721,60000,449.29705433589817,44929.705433589814,-15070.294566410186,False
4,198442,611267,53452,198035,109767,42604,medirigiriya,21900,1213567,60000,902.2987605958303,90229.87605958304,30229.87605958304,True
4,175081,673302,37138,200011,85924,50746,monaragala,9400,1222202,60000,384.5518171300652,38455.181713006525,-21544.818286993475,False
4,198065,598407,32145,192859,98531,51254,morawewa,19000,1171261,60000,811.0916354254091,81109.1635425409,21109.163542540904,True
4,190701,596722,38400,192651,101578,41183,nikaweratiya,15000,1161235,60000,645.8641015815059,64586.41015815059,4586.410158150589,True
4,182071,647185,45576,192127,113880,39718,kanthale,14100,1220557,60000,577.6051425701545,57760.51425701545,-2239.4857429845506,False
4,183821,522707,53402,196497,115105,51341,ampara,15900,1122873,60000,708.0052686278858,70800.52686278858,10800.526862788582,True
4,195195,612795,45283,198738,83359,51942,dehiaththakandiya,13370,1187312,60000,563.0365059900009,56303.650599000095,-3696.349400999905,False
4,173989,563149,43793,185405,90138,38049,mahiyanganaya,11220,1094523,60000,512.5520432188268,51255.20432188269,-8744.795678117312,False
4,167922,570147,52992,200312,97964,38764,bakamuna,11780,1128101,60000,522.1163707859491,52211.63707859491,-7788.362921405089,False
4,173953,523236,50738,200645,113607,40127,girithale,8750,1102306,60000,396.8952359871034,39689.52359871034,-20310.476401289663,False
4,169242,649730,52188,194353,112470,38319,Kandakatiya,10000,1216302,60000,411.0821161191875,41108.21161191875,-18891.78838808125,False
4,180251,591352,51542,184793,90143,46178,medirigiriya,22400,1144259,60000,978.7993802102495,97879.93802102495,37879.93802102495,True
4,165697,666732,38175,184244,80200,40094,monaragala,10120,1175142,60000,430.5862610646203,43058.626106462034,-16941.373893537966,False
4,195633,561512,39974,189415,89136,38542,morawewa,18650,1114212,60000,836.914339461431,83691.43394614311,23691.43394614311,True
4,178062,604041,54554,201558,102674,50379,nikaweratiya,15200,1191268,60000,637.9756696226207,63797.56696226207,3797.56696226207,True
4,199308,644501,34012,197067,97113,44113,kanthale,14420,1216114,60000,592.8720498242764,59287.20498242763,-712.7950175723672,False
4,180233,658205,32410,188647,85256,43278,ampara,16510,1188029,60000,694.8483580788011,69484.83580788011,9484.83580788011,True
4,180696,574176,48415,195640,83631,45840,dehiaththakandiya,13020,1128398,60000,576.9240994755397,57692.40994755397,-2307.5900524460303,False
4,193297,595300,37414,198207,108880,50122,mahiyanganaya,10950,1183220,60000,462.7203732188435,46272.03732188435,-13727.962678115648,False
4,184326,577329,35670,197187,92629,42428,bakamuna,11950,1129569,60000,528.9628167911832,52896.281679118314,-7103.718320881686,False
4,165953,544881,54600,194824,104705,42488,girithale,8600,1107451,60000,388.2790299525667,38827.90299525667,-21172.09700474333,False
4,166924,615473,48578,184899,110483,40268,Kandakatiya,10230,1166625,60000,438.44423015107685,43844.423015107684,-16155.576984892316,False
4,193455,668484,56988,188695,104036,46737,medirigiriya,23050,1258395,60000,915.8491570611772,91584.91570611771,31584.91570611771,True
4,172907,547039,59741,193245,114229,48818,monaragala,9700,1135979,60000,426.94451217848217,42694.45121784822,-17305.54878215178,False
4,174769,645671,33641,186949,95288,49178,morawewa,18340,1185496,60000,773.5158954564165,77351.58954564165,17351.589545641647,True
4,197466,548242,51116,195691,102054,43262,nikaweratiya,14830,1137831,60000,651.6785005857636,65167.850058576354,5167.850058576354,True
4,162175,535363,56268,191704,87371,38074,kanthale,13950,1070955,60000,651.2878692382033,65128.78692382033,5128.7869238203275,True
4,191502,542627,43423,200209,99657,49083,ampara,15760,1126501,60000,699.5111411352498,69951.11411352498,9951.114113524978,True
4,160529,651146,35360,186817,114975,46155,dehiaththakandiya,12870,1194982,60000,538.5018351740863,53850.18351740863,-6149.81648259137,False
4,190939,625064,43064,184133,103429,46651,mahiyanganaya,11350,1193280,60000,475.5799141861089,47557.991418610894,-12442.008581389106,False
4,186599,645476,58573,200503,102846,43093,bakamuna,11650,1237090,60000,470.86307382647993,47086.307382647996,-12913.692617352004,False
4,169569,662997,56566,185279,113776,38138,girithale,8900,1226325,60000,362.87281104111884,36287.281104111884,-23712.718895888116,False
4,179377,566542,53135,200370,97665,50106,Kandakatiya,9800,1147195,60000,427.1287793269671,42712.87793269671,-17287.122067303288,False
4,183380,676162,48814,192637,80356,47435,medirigiriya,22000,1228784,60000,895.1939478378625,89519.39478378625,29519.39478378625,True
4,190397,540828,43946,195584,92698,39700,monaragala,9800,1103153,60000,444.18136015584423,44418.13601558442,-15581.863984415577,False
4,167124,637710,51816,200439,94854,42783,morawewa,18200,1194726,60000,761.680920981045,76168.0920981045,16168.092098104506,True
4,161804,641726,55657,193501,93085,51725,nikaweratiya,15120,1197498,60000,631.3162944739782,63131.62944739783,3131.629447397827,True
4,187359,648370,35758,198541,83787,43888,kanthale,13550,1197703,60000,565.6661125504403,56566.61125504403,-3433.3887449559697,False
4,189841,570808,54168,199604,95555,46364,ampara,16340,1156340,60000,706.5395990798554,70653.95990798554,10653.95990798554,True
4,187044,524698,55243,201283,99543,49440,dehiaththakandiya,13250,1117251,60000,592.9732889028518,59297.32889028518,-702.6711097148218,False
4,174217,660669,54814,185771,105273,41487,mahiyanganaya,11000,1222231,60000,449.9967682050284,44999.67682050284,-15000.323179497158,False
4,175690,623427,49256,193962,107403,37953,bakamuna,12210,1187691,60000,514.0225866828998,51402.258668289986,-8597.741331710014,False
4,179300,584977,45056,200137,81528,49115,girithale,8500,1140113,60000,372.7700675283941,37277.006752839414,-22722.993247160586,False
4,185044,635457,40395,199605,91717,44360,Kandakatiya,10000,1196578,60000,417.85825913563514,41785.825913563516,-18214.174086436484,False
4,160049,568592,56506,200066,87817,51214,medirigiriya,22500,1124244,60000,1000.6724518876684,100067.24518876684,40067.24518876684,True
4,162071,610179,57525,184519,96077,47390,monaragala,10100,1157761,60000,436.18674320520387,43618.67432052039,-16381.32567947961,False
4,195394,534498,35554,187936,108574,44412,morawewa,18400,1106368,60000,831.5497194423556,83154.97194423556,23154.971944235556,True
4,189749,544454,46317,193007,85034,48663,nikaweratiya,15250,1107224,60000,688.6592053640455,68865.92053640455,8865.920536404548,True
4,178261,665606,47481,199708,83998,36108,kanthale,13700,1211162,60000,565.5725658499854,56557.25658499854,-3442.7434150014597,False
4,185295,634422,55181,191001,104439,39134,ampara,16020,1209472,60000,662.272462694465,66227.2462694465,6227.246269446507,True
4,165223,591069,42004,187765,92454,36680,dehiaththakandiya,13400,1115195,60000,600.7917897766758,60079.17897766759,79.17897766758688,True
